model,graph_type,seed,reliability_components,reliability_encoder,best_val_acc,test_acc_at_best_val,qk_strength_init,fixed_qk_strength,elapsed_sec,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity
gate_gt,noisy,8,"degree,local_similarity,rwse",separate,0.694444477558136,0.6682539582252502,-5.0,nan,4.652870416641235,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.030202240107291348,-0.400774265110536,-0.0008159806277860536,0.251555541581817,-0.43576932254308176,-0.3208425282599817
gate_gt,noisy,9,"degree,local_similarity,rwse",separate,0.6166666746139526,0.5984126925468445,-5.0,nan,7.408505439758301,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.28677198651817143,-0.2434948491447745,0.002752450704599982,0.025985205506179578,-0.03598092891968091,-0.2843823972720447
reliability_gt,noisy,0,"degree,local_similarity,rwse",separate,0.6333333253860474,0.5857142806053162,-5.0,nan,10.388728380203247,0.006854937644675374,0.00675090542063117,0.006958969868719578,0.0004091281152796,0.0005758124170824885,0.0005418072687461972,0.0007036222377792001,0.00273209810256958,0.0029510855674743652,-0.19682420818710739,0.1061380803719901,0.01804718263284103,-0.0796706424404238,-0.042542626084616605,0.14860850079350998
reliability_gt,noisy,1,"degree,local_similarity,rwse",separate,0.6388888955116272,0.6682539582252502,-5.0,nan,7.664769172668457,0.006715512601658702,0.0065751574002206326,0.006855867803096771,0.0003451575175859034,0.0003557346062734723,0.0004328184586483985,0.00045683584176003933,0.0022167861461639404,0.002540409564971924,0.265195379780323,-0.046573638530407836,0.08012797462306546,0.33822201851945327,0.016892123457548862,-0.051106425800165264
reliability_gt,noisy,2,"degree,local_similarity,rwse",separate,0.6611111164093018,0.6333333253860474,-5.0,nan,13.333600759506226,0.006868270225822926,0.006837768014520407,0.006898772437125444,0.0005186820053495467,0.000785179203376174,0.0006868351483717561,0.0008912945631891489,0.003255009651184082,0.0031960010528564453,0.3046320138640532,0.022896094127467036,0.028192928029147697,0.06281301376843525,0.0022851229181264174,0.026435502364744484
reliability_gt,noisy,3,"degree,local_similarity,rwse",separate,0.6833333373069763,0.6460317373275757,-5.0,nan,9.183016300201416,0.006865725852549076,0.006731936242431402,0.00699951546266675,0.00032990152249112725,0.0005202374886721373,0.00046000926522538066,0.0006289935554377735,0.002718031406402588,0.002857297658920288,-0.3314123618704224,0.3240941332948786,-0.04079592221931611,-0.13955375331036032,0.4435401543350901,0.19957671896041806
reliability_gt,noisy,4,"degree,local_similarity,rwse",separate,0.5611111521720886,0.5174603462219238,-5.0,nan,6.82468843460083,0.006672264309599996,0.006682476960122585,0.006662051659077406,0.00021294198813848197,0.00027492159279063344,0.00027704521198756993,0.00035086850402876735,0.0018585920333862305,0.0019939541816711426,-0.15088568573128064,-0.0655294825529439,-0.008580929782956733,-0.14800646334598153,-0.12614655223475957,-0.0459843015496982
reliability_gt,noisy,5,"degree,local_similarity,rwse",separate,0.6055555939674377,0.565079391002655,-5.0,nan,13.872584104537964,0.006613224977627397,0.0064810351468622684,0.006745414808392525,0.0005820417427457869,0.0007571529131382704,0.0007352694519795477,0.000842370034661144,0.0032347440719604492,0.00318107008934021,0.23059917678430755,0.003867115865593449,0.02325655606363939,0.312378791879997,0.09854401098606627,-0.060612584887477866
reliability_gt,noisy,6,"degree,local_similarity,rwse",separate,0.694444477558136,0.6079365015029907,-5.0,nan,10.471590757369995,0.00684100016951561,0.006584214512258768,0.007097785826772451,0.00042375788325443864,0.00045727076940238476,0.0005536328535526991,0.0005740880151279271,0.0030129551887512207,0.003104597330093384,-0.20801825876396063,0.04566847341171924,-0.06482323827657425,-0.01310316286011295,-0.21210143912966956,0.16972081421806687
reliability_gt,noisy,7,"degree,local_similarity,rwse",separate,0.6277778148651123,0.6158730387687683,-5.0,nan,17.642804861068726,0.006535383174195886,0.006441916339099407,0.006628850009292364,0.0006583610665984452,0.0009813166689127684,0.0008286964730359614,0.0009227785049006343,0.0028336644172668457,0.003125995397567749,-0.227433309992638,-0.10701915902840078,-0.016918843390710647,-0.2329392629739647,0.1242367012266989,-0.13787117191524204
reliability_gt,noisy,8,"degree,local_similarity,rwse",separate,0.6777777671813965,0.6746031641960144,-5.0,nan,14.165164232254028,0.006837294669821858,0.006721986457705498,0.006952602881938219,0.0007286014733836055,0.0008582610171288252,0.0008604794275015593,0.0010417632292956114,0.0026587247848510742,0.003191620111465454,-0.18923390357411676,0.4685604347136286,-0.02269495592059305,-0.36243767401065874,0.34984044711294554,0.3398091675142256
reliability_gt,noisy,9,"degree,local_similarity,rwse",separate,0.644444465637207,0.6126984357833862,-5.0,nan,6.401754140853882,0.006667883833870292,0.006513735745102167,0.006822031922638416,0.00029872055165469646,0.00045493675861507654,0.00039166834903880954,0.000574407575186342,0.0022058486938476562,0.0024589896202087402,-0.17385786883762558,-0.03758753911814884,0.0012700753122601139,0.0946873486269584,-0.3948610226458517,0.13041717166501943
