dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Citeseer,hidden_mixing_finetune,combined - fixed,5,-0.003600001335144043,-0.010656766892153946,0.003456764221865861,0,3,2,0.22960520538146129
Citeseer,hidden_mixing_finetune,shuffled_reliability - fixed,5,0.0015999913215637208,-0.016576698213393904,0.019776680856521348,1,2,2,0.8189495610374369
Citeseer,hidden_mixing_finetune,constant_reliability - fixed,5,0.0009999990463256836,-0.01563552247403001,0.017635520566681377,1,2,2,0.8755473055172234
Citeseer,hidden_mixing_finetune,zero_reliability - fixed,5,0.0007999897003173828,-0.015327289423562955,0.01692726882419772,1,2,2,0.8971125073839472
Citeseer,hidden_mixing_finetune,combined_shuffled - fixed,5,-0.003600001335144043,-0.010656766892153946,0.003456764221865861,0,3,2,0.22960520538146129
Citeseer,hidden_mixing_finetune,combined_constant - fixed,5,-0.003600001335144043,-0.010656766892153946,0.003456764221865861,0,3,2,0.22960520538146129
Citeseer,hidden_mixing_finetune,reliability_only - feature_only,5,0.0008000016212463378,-0.00142115896421336,0.003021162206706036,1,4,0,0.3739009663000589
Citeseer,hidden_mixing_finetune,true reliability - shuffled reliability,5,-0.0011999964714050292,-0.004531720800692153,0.0021317278578820943,0,4,1,0.373900966300059
Citeseer,hidden_mixing_finetune,true reliability - constant reliability,5,-0.0006000041961669922,-0.0022658829097129776,0.001065874517378993,0,4,1,0.373900966300059
Citeseer,hidden_mixing_finetune,true reliability - zero reliability,5,-0.0003999948501586914,-0.0015105585939861172,0.0007105688936687345,0,4,1,0.373900966300059
Citeseer,hidden_mixing_finetune,combined - feature_only,5,-0.0031999945640563965,-0.012084603808090342,0.005684614679977549,0,4,1,0.373900966300059
Citeseer,hidden_mixing_finetune,combined - combined_shuffled,5,0.0,0.0,0.0,0,5,0,nan
Citeseer,hidden_mixing_finetune,combined - combined_constant,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,feature_only - fixed,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,reliability_only - fixed,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,combined - fixed,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,shuffled_reliability - fixed,5,0.0004000067710876465,-0.000710590070544626,0.001510603612719919,1,4,0,0.373900966300059
Pubmed,hidden_mixing_frozen,constant_reliability - fixed,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,zero_reliability - fixed,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,combined_shuffled - fixed,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,combined_constant - fixed,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,reliability_only - feature_only,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,true reliability - shuffled reliability,5,-0.0004000067710876465,-0.001510603612719919,0.000710590070544626,0,4,1,0.373900966300059
Pubmed,hidden_mixing_frozen,true reliability - constant reliability,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,true reliability - zero reliability,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,combined - feature_only,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,combined - combined_shuffled,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_frozen,combined - combined_constant,5,0.0,0.0,0.0,0,5,0,nan
Pubmed,hidden_mixing_finetune,feature_only - fixed,5,-0.004400002956390381,-0.014081801350326516,0.0052817954375457546,0,3,2,0.27558876068577265
Pubmed,hidden_mixing_finetune,reliability_only - fixed,5,-0.0054000020027160645,-0.015395208088382281,0.004595204082950152,0,3,2,0.20799999999999982
Pubmed,hidden_mixing_finetune,combined - fixed,5,-0.005199992656707763,-0.01507102480274681,0.004671039489331284,0,3,2,0.21739710068068865
Pubmed,hidden_mixing_finetune,shuffled_reliability - fixed,5,-0.0054000020027160645,-0.015395208088382281,0.004595204082950152,0,3,2,0.20799999999999982
Pubmed,hidden_mixing_finetune,constant_reliability - fixed,5,-0.0054000020027160645,-0.015395208088382281,0.004595204082950152,0,3,2,0.20799999999999982
Pubmed,hidden_mixing_finetune,zero_reliability - fixed,5,-0.0054000020027160645,-0.015395208088382281,0.004595204082950152,0,3,2,0.20799999999999982
