dataset,family,control_mode,n,test_acc_mean,test_acc_std,macro_f1_mean,baseline_test_acc_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,alpha_corr_local_similarity,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Actor,hidden_mixing_frozen,combined_constant,5,0.36486844420433046,0.007790986684868455,0.33097791995906506,0.3647368669509888,0.0001315772533416748,0.85,0.8462697267532349,0.005181147251278162,0.004613104788586497,0.0173058969900012,0.09855075961507262,-0.015517000274658667,nan,34948.0,34948.0,0.0
Actor,hidden_mixing_frozen,combined_shuffled,5,0.3632894933223724,0.007620224276982765,0.3292958562884222,0.3647368669509888,-0.001447373628616333,0.85,0.838776457309723,0.011434822529554366,0.012439354881644249,0.029905779287219048,0.12932578521579224,0.0010359019517146735,0.021204260259929757,34948.0,34948.0,0.0
Actor,hidden_mixing_frozen,constant_reliability,5,0.36500002145767213,0.007574656232665731,0.3313170935314819,0.3647368669509888,0.0002631545066833496,0.85,0.8433799386024475,0.006490523973479867,0.007423956599086523,0.014314174745231866,nan,nan,nan,34948.0,26372.0,0.0
Actor,hidden_mixing_frozen,feature_only,5,0.36236844062805174,0.006688558969380918,0.32776340017718,0.3647368669509888,-0.0023684263229370116,0.85,0.8384409785270691,0.011582259088754654,0.012338358396664261,0.029063261672854425,0.10510904218010599,-0.0016606327794987203,nan,34948.0,25348.0,0.0
Actor,hidden_mixing_frozen,fixed,5,0.3647368669509888,0.007438573447645362,0.3308354330085516,0.3647368669509888,0.0,0.85,0.8499999403953552,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Actor,hidden_mixing_frozen,reliability_only,5,0.36473686099052427,0.007068622592838418,0.33085264458591107,0.3647368669509888,-5.960464477539063e-09,0.85,0.8418569087982177,0.007941879378631712,0.00943038766272366,0.01983117815107107,0.2648696831706592,0.34132094818343367,0.3138083643795822,34948.0,26372.0,0.0
Actor,hidden_mixing_frozen,shuffled_reliability,5,0.3642105460166931,0.007802084993373716,0.3309013246549576,0.3647368669509888,-0.0005263209342956543,0.85,0.8373256683349609,0.011880182474851609,0.014239213988184929,0.03061184659600258,0.0006656363712532888,-0.004438818281073477,0.03746622749790019,34948.0,26372.0,0.0
Actor,hidden_mixing_frozen,zero_reliability,5,0.36500002145767213,0.007574656232665731,0.3313170935314819,0.3647368669509888,0.0002631545066833496,0.85,0.8434359669685364,0.006434250855818391,0.007350672129541635,0.014166342001408339,nan,nan,nan,34948.0,26372.0,0.0
Amazon-ratings,hidden_mixing_finetune,combined,5,0.47355870604515077,0.008926582702403846,0.37865301891534836,0.4671892821788788,0.0063694238662719725,0.75,0.7487242579460144,0.010181326419115067,0.019828201830387117,0.030399350821971892,-0.14969835400398884,-0.35334850685875085,-0.3539803170436041,129801.0,34948.0,94853.0
Amazon-ratings,hidden_mixing_finetune,combined_constant,5,0.47166421413421633,0.008191372639960719,0.3795190820889767,0.4671892821788788,0.004474931955337524,0.75,0.7531985878944397,0.004326565843075514,0.016540689021348955,0.03039972186088562,-0.03374910169815582,-0.24420514107814886,nan,129801.0,34948.0,94853.0
Amazon-ratings,hidden_mixing_finetune,combined_shuffled,5,0.4758125066757202,0.008201520461658066,0.3862827411746306,0.4671892821788788,0.008623224496841431,0.75,0.7570841312408447,0.009123171959072352,0.03479871489107609,0.040200000628829,-0.020026311644650976,-0.11280592149983017,-0.2265456712911914,129801.0,34948.0,94853.0
Amazon-ratings,hidden_mixing_finetune,constant_reliability,5,0.4765311062335968,0.010004061429327263,0.38753486249109936,0.4671892821788788,0.009341824054718017,0.75,0.7560752391815185,0.0063234221190214155,0.020533032715320587,0.04019442833960056,nan,nan,nan,129801.0,26372.0,94853.0
Amazon-ratings,hidden_mixing_finetune,feature_only,5,0.4728401005268097,0.009958096688287428,0.3793107111582971,0.4671892821788788,0.005650818347930908,0.75,0.7520147919654846,0.007573064975440502,0.02475122958421707,0.030399806052446365,-0.020494352126236792,-0.2239421453345495,nan,129801.0,25348.0,94853.0
Amazon-ratings,hidden_mixing_finetune,fixed,5,0.47466927766799927,0.009545180001770385,0.3768325537977413,0.4671892821788788,0.007479995489120483,0.75,0.75,0.0,0.0,0.0,nan,nan,nan,94853.0,0.0,94853.0
Amazon-ratings,hidden_mixing_finetune,reliability_only,5,0.4718275249004364,0.008394003017395579,0.3736291064103437,0.4671892821788788,0.004638242721557617,0.75,0.7486140251159668,0.008873290196061135,0.015844861045479774,0.027594251930713652,-0.09871537200979273,-0.383487154551022,-0.32280093479646865,129801.0,26372.0,94853.0
Amazon-ratings,hidden_mixing_finetune,shuffled_reliability,5,0.4754205346107483,0.00807064711021024,0.3876800343684996,0.4671892821788788,0.008231252431869507,0.75,0.7551893949508667,0.008478715550154448,0.024382511526346205,0.040198223665356636,0.00018698422415924885,0.0006064089450271734,-0.2897071247504055,129801.0,26372.0,94853.0
Amazon-ratings,hidden_mixing_finetune,zero_reliability,5,0.47333006262779237,0.008300961393835064,0.3784117053041786,0.4671892821788788,0.006140780448913574,0.75,0.7535724997520447,0.0038265446200966835,0.015700096637010573,0.03039628118276596,nan,nan,nan,129801.0,26372.0,94853.0
Amazon-ratings,hidden_mixing_frozen,combined,5,0.4666993260383606,0.004274575993590121,0.35960998295205937,0.4671892821788788,-0.0004899561405181885,0.75,0.7462727069854737,0.0033070366363972424,0.0053988499334082,0.01407240938860923,-0.07739869662576024,0.5480980345500892,0.5909482833633816,34948.0,34948.0,0.0
Amazon-ratings,hidden_mixing_frozen,combined_constant,5,0.466927969455719,0.003837117908164714,0.35984928885060047,0.4671892821788788,-0.00026131272315979006,0.75,0.7471110939979553,0.0024124599411152305,0.00447852419456467,0.009121107892133296,-0.2157622145513681,0.0972210526035884,nan,34948.0,34948.0,0.0
