dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Amazon-ratings,iterative_relation_frozen,feature_only - fixed,3,0.003266364336013794,-0.005519740665782775,0.012052469337810363,2,1,0,0.25081871974499736
Amazon-ratings,iterative_relation_frozen,reliability_only - fixed,3,0.0016331772009531658,-0.007143595464788881,0.010409949866695212,2,0,1,0.5073378921216072
Amazon-ratings,iterative_relation_frozen,combined - fixed,3,0.004028528928756714,-0.005719675737418713,0.013776733594932141,2,1,0,0.2173580859409003
Amazon-ratings,iterative_relation_frozen,shuffled_reliability - fixed,3,0.002177576224009196,-0.005502309033566086,0.009857461481584477,2,1,0,0.3468034504306938
Amazon-ratings,iterative_relation_frozen,constant_reliability - fixed,3,0.0028852919737497964,-0.005392809270642422,0.011163393218142014,2,1,0,0.2724687620960246
Amazon-ratings,iterative_relation_frozen,combined_shuffled - fixed,3,0.0038652122020721436,-0.005669597536220199,0.013400021940364486,2,1,0,0.22324273409438708
Amazon-ratings,iterative_relation_frozen,combined_constant - fixed,3,0.004518479108810425,-0.008542062265813144,0.017579020483433995,2,1,0,0.27501957092007234
Amazon-ratings,iterative_relation_frozen,reliability_only - feature_only,3,-0.0016331871350606282,-0.0027065857136240185,-0.0005597885564972377,0,0,3,0.02254721922370731
Amazon-ratings,iterative_relation_frozen,true reliability - shuffled reliability,3,-0.0005443990230560303,-0.002184063805777567,0.0010952657596655063,0,0,3,0.28933369630145606
Amazon-ratings,iterative_relation_frozen,true reliability - constant reliability,3,-0.0012521147727966309,-0.0018718740414791636,-0.0006323555041140981,0,0,3,0.012976781239762314
Amazon-ratings,iterative_relation_frozen,combined - feature_only,3,0.0007621645927429199,-0.0010672819310209801,0.00259161111650682,2,1,0,0.21491743971286315
Amazon-ratings,iterative_relation_frozen,combined - combined_shuffled,3,0.0001633167266845703,-0.0002423845130271647,0.0005690179663963053,2,1,0,0.22540333075851657
Amazon-ratings,iterative_relation_frozen,combined - combined_constant,3,-0.0004899501800537109,-0.004878351912769794,0.0038984515526623723,1,1,1,0.6783709618540201
