dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Chameleon,hidden_mixing_finetune,true reliability - constant reliability,3,-0.004385968049367269,-0.028131807228321943,0.019359871129587407,1,1,1,0.5101016963690841
Chameleon,hidden_mixing_finetune,true reliability - zero reliability,3,-0.0036549766858418784,-0.02427953009053421,0.016969576718850455,1,1,1,0.5254205140567982
Chameleon,hidden_mixing_finetune,combined - feature_only,3,0.00584795077641805,-0.019313750594865748,0.031009652147701846,1,2,0,0.42264973081037427
Chameleon,hidden_mixing_finetune,combined - combined_shuffled,3,0.005116959412892659,-0.01689953997273431,0.027133458798519628,1,2,0,0.42264973081037427
Chameleon,hidden_mixing_finetune,combined - combined_constant,3,0.0,0.0,0.0,0,3,0,nan
Squirrel,residual_alpha,feature_only - fixed,3,-0.006404091914494832,-0.032142189784139186,0.01933400595514952,1,0,2,0.3964282522760456
Squirrel,residual_alpha,reliability_only - fixed,3,0.0,-0.004772616080156333,0.004772616080156333,1,1,1,1.0
Squirrel,residual_alpha,combined - fixed,3,-0.007044504086176555,-0.027893354720326755,0.013804346547973644,0,1,2,0.28320153671547343
Squirrel,residual_alpha,shuffled_reliability - fixed,3,-0.005123277505238851,-0.02996067607820923,0.01971412106773153,1,0,2,0.4684358094289852
Squirrel,residual_alpha,constant_reliability - fixed,3,-0.006083895762761434,-0.028256366708438823,0.016088575182915957,0,1,2,0.35914569122877726
Squirrel,residual_alpha,zero_reliability - fixed,3,-0.006083895762761434,-0.028256366708438823,0.016088575182915957,0,1,2,0.35914569122877726
Squirrel,residual_alpha,combined_shuffled - fixed,3,-0.005763689676920573,-0.028776326577995337,0.01724894722415419,1,0,2,0.39390838799202865
Squirrel,residual_alpha,combined_constant - fixed,3,-0.005123277505238851,-0.025418505917315384,0.015171950906837685,1,0,2,0.39089030719666695
Squirrel,residual_alpha,reliability_only - feature_only,3,0.006404091914494832,-0.019111800188724052,0.03191998401771372,2,1,0,0.39310273053180844
Squirrel,residual_alpha,true reliability - shuffled reliability,3,0.005123277505238851,-0.019016514778452013,0.029263069788929712,1,1,1,0.45754932767406287
Squirrel,residual_alpha,true reliability - constant reliability,3,0.006083895762761434,-0.016088575182915957,0.028256366708438823,2,1,0,0.35914569122877726
Squirrel,residual_alpha,true reliability - zero reliability,3,0.006083895762761434,-0.016088575182915957,0.028256366708438823,2,1,0,0.35914569122877726
Squirrel,residual_alpha,combined - feature_only,3,-0.000640412171681722,-0.006645748832002473,0.0053649244886390295,1,0,2,0.6913898806663139
Squirrel,residual_alpha,combined - combined_shuffled,3,-0.0012808144092559814,-0.004925919762643675,0.002364290944131712,0,1,2,0.2697021238125803
Squirrel,residual_alpha,combined - combined_constant,3,-0.0019212265809377034,-0.004307497604575102,0.0004650444426996952,0,0,3,0.07417853248016651
Squirrel,hidden_mixing_frozen,feature_only - fixed,3,0.0,0.0,0.0,0,3,0,nan
Squirrel,hidden_mixing_frozen,reliability_only - fixed,3,0.000640412171681722,-0.00839400425795174,0.009674828601315185,1,0,2,0.7891814893221081
Squirrel,hidden_mixing_frozen,combined - fixed,3,0.000640412171681722,-0.009003736953477762,0.010284561296841207,1,1,1,0.8019704914046651
Squirrel,hidden_mixing_frozen,shuffled_reliability - fixed,3,-0.000320206085840861,-0.0016979416751493588,0.0010575295034676367,0,2,1,0.42264973081037427
Squirrel,hidden_mixing_frozen,constant_reliability - fixed,3,0.0,0.0,0.0,0,3,0,nan
Squirrel,hidden_mixing_frozen,zero_reliability - fixed,3,0.0,0.0,0.0,0,3,0,nan
Squirrel,hidden_mixing_frozen,combined_shuffled - fixed,3,0.0,0.0,0.0,0,3,0,nan
Squirrel,hidden_mixing_frozen,combined_constant - fixed,3,0.0,0.0,0.0,0,3,0,nan
Squirrel,hidden_mixing_frozen,reliability_only - feature_only,3,0.000640412171681722,-0.00839400425795174,0.009674828601315185,1,0,2,0.7891814893221081
Squirrel,hidden_mixing_frozen,true reliability - shuffled reliability,3,0.000960618257522583,-0.007643337740031224,0.00956457425507639,1,1,1,0.6783662395486615
Squirrel,hidden_mixing_frozen,true reliability - constant reliability,3,0.000640412171681722,-0.00839400425795174,0.009674828601315185,1,0,2,0.7891814893221081
Squirrel,hidden_mixing_frozen,true reliability - zero reliability,3,0.000640412171681722,-0.00839400425795174,0.009674828601315185,1,0,2,0.7891814893221081
Squirrel,hidden_mixing_frozen,combined - feature_only,3,0.000640412171681722,-0.009003736953477762,0.010284561296841207,1,1,1,0.8019704914046651
Squirrel,hidden_mixing_frozen,combined - combined_shuffled,3,0.000640412171681722,-0.009003736953477762,0.010284561296841207,1,1,1,0.8019704914046651
Squirrel,hidden_mixing_frozen,combined - combined_constant,3,0.000640412171681722,-0.009003736953477762,0.010284561296841207,1,1,1,0.8019704914046651
Squirrel,hidden_mixing_finetune,feature_only - fixed,3,-0.0022414326667785645,-0.01188553904892346,0.007402673715366331,0,2,1,0.42264973081037427
Squirrel,hidden_mixing_finetune,reliability_only - fixed,3,-0.000960618257522583,-0.0050938250254480765,0.0031725885104029105,0,2,1,0.42264973081037427
Squirrel,hidden_mixing_finetune,combined - fixed,3,0.0,0.0,0.0,0,3,0,nan
Squirrel,hidden_mixing_finetune,shuffled_reliability - fixed,3,-0.0032020509243011475,-0.016979364074371533,0.010575262225769239,0,2,1,0.42264973081037427
Squirrel,hidden_mixing_finetune,constant_reliability - fixed,3,-0.0012808144092559814,-0.006791714023475382,0.004230085204963419,0,2,1,0.42264973081037427
Squirrel,hidden_mixing_finetune,zero_reliability - fixed,3,-0.000960618257522583,-0.0050938250254480765,0.0031725885104029105,0,2,1,0.42264973081037427
Squirrel,hidden_mixing_finetune,combined_shuffled - fixed,3,-0.000640412171681722,-0.0033958833502987177,0.0021150590069352734,0,2,1,0.42264973081037427
Squirrel,hidden_mixing_finetune,combined_constant - fixed,3,0.000320206085840861,-0.0010575295034676367,0.0016979416751493588,1,2,0,0.42264973081037427
Squirrel,hidden_mixing_finetune,reliability_only - feature_only,3,0.0012808144092559814,-0.004230085204963419,0.006791714023475382,1,2,0,0.42264973081037427
Squirrel,hidden_mixing_finetune,true reliability - shuffled reliability,3,0.0022414326667785645,-0.007402673715366331,0.01188553904892346,1,2,0,0.42264973081037427
Squirrel,hidden_mixing_finetune,true reliability - constant reliability,3,0.00032019615173339844,-0.0010574966945605083,0.0016978889980273052,1,2,0,0.42264973081037427
Squirrel,hidden_mixing_finetune,true reliability - zero reliability,3,0.0,0.0,0.0,0,3,0,nan
Squirrel,hidden_mixing_finetune,combined - feature_only,3,0.0022414326667785645,-0.007402673715366331,0.01188553904892346,1,2,0,0.42264973081037427
Squirrel,hidden_mixing_finetune,combined - combined_shuffled,3,0.000640412171681722,-0.0021150590069352734,0.0033958833502987177,1,2,0,0.42264973081037427
Squirrel,hidden_mixing_finetune,combined - combined_constant,3,-0.000320206085840861,-0.0016979416751493588,0.0010575295034676367,0,2,1,0.42264973081037427
Roman-empire,residual_alpha,feature_only - fixed,3,5.882978439331055e-05,-0.0006108737207854252,0.0007285332895720463,1,1,1,0.7418011102528388
Roman-empire,residual_alpha,reliability_only - fixed,3,-0.00029414892196655273,-0.002787132508249189,0.0021988346643160837,1,1,1,0.662131310800257
Roman-empire,residual_alpha,combined - fixed,3,-0.0001176595687866211,-0.0014570665791440926,0.0012217474415708504,1,1,1,0.7418011102528388
Roman-empire,residual_alpha,shuffled_reliability - fixed,3,-0.00029414892196655273,-0.002787132508249189,0.0021988346643160837,1,1,1,0.662131310800257
Roman-empire,residual_alpha,constant_reliability - fixed,3,-0.0002353191375732422,-0.0024851356381237746,0.0020144973629772902,1,1,1,0.6967607825684387
Roman-empire,residual_alpha,zero_reliability - fixed,3,-0.0002353191375732422,-0.0024851356381237746,0.0020144973629772902,1,1,1,0.6967607825684387
Roman-empire,residual_alpha,combined_shuffled - fixed,3,-5.882978439331055e-05,-0.0015985237725147602,0.001480864203728139,1,1,1,0.8845299461620748
Roman-empire,residual_alpha,combined_constant - fixed,3,-0.0001176595687866211,-0.001889528495637813,0.0016542093580645708,1,1,1,0.8019704914046651
Roman-empire,residual_alpha,reliability_only - feature_only,3,-0.0003529787063598633,-0.002264023997606629,0.001558066584886902,1,1,1,0.5101020514433644
Roman-empire,residual_alpha,true reliability - shuffled reliability,3,0.0,0.0,0.0,0,3,0,nan
Roman-empire,residual_alpha,true reliability - constant reliability,3,-5.882978439331055e-05,-0.00031195391680062366,0.00019429434801400256,0,2,1,0.42264973081037427
Roman-empire,residual_alpha,true reliability - zero reliability,3,-5.882978439331055e-05,-0.00031195391680062366,0.00019429434801400256,0,2,1,0.42264973081037427
Roman-empire,residual_alpha,combined - feature_only,3,-0.00017648935317993164,-0.0009358617504018709,0.0005828830440420076,0,2,1,0.42264973081037427
Roman-empire,residual_alpha,combined - combined_shuffled,3,-5.882978439331055e-05,-0.00031195391680062366,0.00019429434801400256,0,2,1,0.42264973081037427
Roman-empire,residual_alpha,combined - combined_constant,3,0.0,-0.0004384238579512581,0.0004384238579512581,1,1,1,1.0
Roman-empire,hidden_mixing_frozen,feature_only - fixed,3,0.00041180849075317383,-0.0039135785798834945,0.004737195561389842,2,0,1,0.7217749782689925
Roman-empire,hidden_mixing_frozen,reliability_only - fixed,3,0.00370633602142334,-0.00019046046523699556,0.007603132508083675,3,0,0,0.054844778482804675
