dataset,family,control_mode,n,test_acc_mean,test_acc_std,macro_f1_mean,baseline_test_acc_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,alpha_corr_local_similarity,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Cora,hidden_mixing_finetune,shuffled_reliability,10,0.6927000284194946,0.014519304872676369,0.674784823750928,0.6860000312328338,0.006699997186660767,0.8,0.7997116684913635,4.9358736941940154e-05,0.0009635441354475915,0.0011182061862200499,-0.00034790391059338357,0.004893470878080383,0.3244431325683851,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,zero_reliability,10,0.6920000314712524,0.01437359341582307,0.6740624936010812,0.6860000312328338,0.006000000238418579,0.8,0.7997188568115234,4.996792740712408e-05,0.0009486438299063593,0.0010473155416548252,nan,nan,nan,202443.0,26372.0,167495.0
Cora,hidden_mixing_frozen,combined,10,0.68580002784729,0.010514759133065002,0.6699189965784544,0.6860000312328338,-0.00020000338554382324,0.8,0.7986992299556732,0.0004824679344892502,0.002428232948295772,0.004255820042453706,-0.027959282000524797,-0.42519209085608656,-0.5851861814441419,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,combined_constant,10,0.6859000325202942,0.010501911668707993,0.6700872085370096,0.6860000312328338,-9.999871253967285e-05,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,combined_shuffled,10,0.6859000325202942,0.010501911668707993,0.6700872085370096,0.6860000312328338,-9.999871253967285e-05,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,constant_reliability,10,0.6859000325202942,0.010501911668707993,0.6700872085370096,0.6860000312328338,-9.999871253967285e-05,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,feature_only,10,0.6859000325202942,0.010501911668707993,0.6700872085370096,0.6860000312328338,-9.999871253967285e-05,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,25348.0,0.0
Cora,hidden_mixing_frozen,fixed,10,0.6860000312328338,0.01054514773546232,0.6701421299131718,0.6860000312328338,0.0,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Cora,hidden_mixing_frozen,reliability_only,10,0.6859000325202942,0.010501911668707993,0.6700141070727934,0.6860000312328338,-9.999871253967285e-05,0.8,0.7956965327262878,0.003513660654425621,0.006337131909094751,0.010899594775401056,-0.23132703093873822,-0.6290190861104504,-0.5031880563870313,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,shuffled_reliability,10,0.6859000325202942,0.010501911668707993,0.6700872085370096,0.6860000312328338,-9.999871253967285e-05,0.8,0.7996999859809876,0.0,0.0009999999310821295,0.0009999999310821295,nan,nan,nan,34948.0,26372.0,0.0
